NOME,GRADUAÇÃO,FACULDADE DE GRADUAÇÃO,CURSO GRADUAÇÃO,INICIO_GRADUACAO,TERMINO_GRADUACAO,NOME,GRADUAÇÃO,ID,MESTRADO,FACULDADE DE MESTRADO,CURSO DE MESTRADO,DISSERTAÇÃO DE MESTRADO,INICIO_MESTRADO,TERMINO_MESTRADO,DOUTORADO,FACULDADE DE DOUTORADO,CURSO DE DOUTORADO,TESE DE DOUTORADO,ORIENTADOR DA TESE,INICIO_DOUTORADO,TERMINO_DOUTORADO,TITULACAO,AFILIACAO
Josiane Mariano Diniz Duszczak,SIM,SEM_DADOS,Sistemas de Informação,2002,2006,Josiane Mariano Diniz Duszczak,SIM,0257722045660099,SIM,SEM_DADOS,Informática,Uma abordagem arquitetural de grade de dados para imagens FITS,2009,2012,NAO,,,,,,,,
