NOME,GRADUAÇÃO,FACULDADE DE GRADUAÇÃO,CURSO GRADUAÇÃO,INICIO_GRADUACAO,TERMINO_GRADUACAO,NOME,GRADUAÇÃO,ID,MESTRADO,FACULDADE DE MESTRADO,CURSO DE MESTRADO,DISSERTAÇÃO DE MESTRADO,INICIO_MESTRADO,TERMINO_MESTRADO,DOUTORADO,FACULDADE DE DOUTORADO,CURSO DE DOUTORADO,TESE DE DOUTORADO,ORIENTADOR DA TESE,INICIO_DOUTORADO,TERMINO_DOUTORADO,TITULACAO,AFILIACAO
Luiz Gustavo Moro Senko,SIM,Pontifícia Universidade Católica do Paraná,Bacharelado em Análise de Sistemas,1999,2002,Luiz Gustavo Moro Senko,SIM,7914190406004023,SIM,Pontifícia Universidade Católica do Paraná,Informática,Um Método Baseado em Lógica Paraconsistente para Detecção de Inconsistências em Classificadores à Base de Regras,2004,2006,NAO,,,,,,,,
