NOME,GRADUAÇÃO,FACULDADE DE GRADUAÇÃO,CURSO GRADUAÇÃO,INICIO_GRADUACAO,TERMINO_GRADUACAO,NOME,GRADUAÇÃO,ID,MESTRADO,FACULDADE DE MESTRADO,CURSO DE MESTRADO,DISSERTAÇÃO DE MESTRADO,INICIO_MESTRADO,TERMINO_MESTRADO,DOUTORADO,FACULDADE DE DOUTORADO,CURSO DE DOUTORADO,TESE DE DOUTORADO,ORIENTADOR DA TESE,INICIO_DOUTORADO,TERMINO_DOUTORADO,TITULACAO,AFILIACAO
Gustavo Zanini Kantorski,SIM,Universidade Federal de Santa Maria,Curso de Informática Bacharelado,1990,1993,Gustavo Zanini Kantorski,SIM,0721839644753258,SIM,Universidade Federal do Rio Grande do Sul,Computação,Interoperabilidade de Bancos de Dados Heterogêneos através da WWW,1997,1999,SIM,Universidade Federal do Rio Grande do Sul,Computação,Preenchimento Automático de Formulários na Web Oculta,Carlos Alberto Heuser,2010,2014,,
